snippet,sentiment,tokenize,normalisasi,lemmatisasi,stopwords,stemming,sentiment_encoded
pelayanan buruk sekali komplain hanya dilempar tanpa ditangani lebih lanjut bilangnya akan dhubungi x menit tp tidak dihubungi dan tdk konfirmasi ke pihak hotel baiklah sya akan pindah ke aplikasi yg lebih bermutu,Negatif,"['pelayanan', 'buruk', 'sekali', 'komplain', 'hanya', 'dilempar', 'tanpa', 'ditangani', 'lebih', 'lanjut', 'bilangnya', 'akan', 'dhubungi', 'x', 'menit', 'tp', 'tidak', 'dihubungi', 'dan', 'tdk', 'konfirmasi', 'ke', 'pihak', 'hotel', 'baiklah', 'sya', 'akan', 'pindah', 'ke', 'aplikasi', 'yg', 'lebih', 'bermutu']","['pelayanan', 'buruk', 'sekali', 'komplain', 'hanya', 'dilempar', 'tanpa', 'ditangani', 'lebih', 'lanjut', 'bilangnya', 'akan', 'dhubungi', 'x', 'menit', 'tapi', 'tidak', 'dihubungi', 'dan', 'tidak', 'konfirmasi', 'ke', 'pihak', 'hotel', 'baiklah', 'saya', 'akan', 'pindah', 'ke', 'aplikasi', 'yang', 'lebih', 'bermutu']","['pelayanan', 'buruk', 'sekali', 'komplain', 'hanya', 'dilempar', 'tanpa', 'ditangani', 'lebih', 'lanjut', 'bilangnya', 'akan', 'dhubungi', 'x', 'menit', 'tapi', 'tidak', 'dihubungi', 'dan', 'tidak', 'konfirmasi', 'ke', 'pihak', 'hotel', 'baiklah', 'saya', 'akan', 'pindah', 'ke', 'aplikasi', 'yang', 'lebih', 'bermutu']","['pelayanan', 'buruk', 'komplain', 'dilempar', 'ditangani', 'bilangnya', 'dhubungi', 'x', 'menit', 'tapi', 'dihubungi', 'konfirmasi', 'hotel', 'baiklah', 'pindah', 'aplikasi', 'bermutu']","['layan', 'buruk', 'komplain', 'lempar', 'tangan', 'bilang', 'dhubungi', 'x', 'menit', 'tapi', 'hubung', 'konfirmasi', 'hotel', 'baik', 'pindah', 'aplikasi', 'mutu']",0
sangat membantu dalam pembelian tiket terimakasih,Positif,"['sangat', 'membantu', 'dalam', 'pembelian', 'tiket', 'terimakasih']","['sangat', 'membantu', 'dalam', 'pembelian', 'tiket', 'terima kasih']","['sangat', 'membantu', 'dalam', 'pembelian', 'tiket', 'terima kasih']","['membantu', 'pembelian', 'tiket', 'terima kasih']","['membantu', 'beli', 'tiket', 'terima kasih']",2
kenapa ya booking tiket kereta penuh terus padahal bisa di klik dan jumlah kursih masih banyak setelah pilih kursi berhasil masuk ke pembayaran terulis kereta penuh gitu terus sampe x saya coba,Netral,"['kenapa', 'ya', 'booking', 'tiket', 'kereta', 'penuh', 'terus', 'padahal', 'bisa', 'di', 'klik', 'dan', 'jumlah', 'kursih', 'masih', 'banyak', 'setelah', 'pilih', 'kursi', 'berhasil', 'masuk', 'ke', 'pembayaran', 'terulis', 'kereta', 'penuh', 'gitu', 'terus', 'sampe', 'x', 'saya', 'coba']","['kenapa', 'ya', 'booking', 'tiket', 'kereta', 'penuh', 'terus', 'padahal', 'bisa', 'di', 'klik', 'dan', 'jumlah', 'kursih', 'masih', 'banyak', 'setelah', 'pilih', 'kursi', 'berhasil', 'masuk', 'ke', 'pembayaran', 'terulis', 'kereta', 'penuh', 'gitu', 'terus', 'sampai', 'x', 'saya', 'coba']","['kenapa', 'ya', 'booking', 'tiket', 'kereta', 'penuh', 'terus', 'padahal', 'bisa', 'di', 'klik', 'dan', 'jumlah', 'kursih', 'masih', 'banyak', 'setelah', 'pilih', 'kursi', 'berhasil', 'masuk', 'ke', 'pembayaran', 'terulis', 'kereta', 'penuh', 'gitu', 'terus', 'sampai', 'x', 'saya', 'coba']","['booking', 'tiket', 'kereta', 'penuh', 'klik', 'kursih', 'pilih', 'kursi', 'berhasil', 'masuk', 'pembayaran', 'terulis', 'kereta', 'penuh', 'gitu', 'x', 'coba']","['booking', 'tiket', 'kereta', 'penuh', 'klik', 'kursih', 'pilih', 'kursi', 'hasil', 'masuk', 'bayar', 'terulis', 'kereta', 'penuh', 'gitu', 'x', 'coba']",1
sangat memudahkan membeli tiket dan harga terjangkau,Positif,"['sangat', 'memudahkan', 'membeli', 'tiket', 'dan', 'harga', 'terjangkau']","['sangat', 'memudahkan', 'membeli', 'tiket', 'dan', 'harga', 'terjangkau']","['sangat', 'memudahkan', 'membeli', 'tiket', 'dan', 'harga', 'terjangkau']","['memudahkan', 'membeli', 'tiket', 'harga', 'terjangkau']","['mudah', 'beli', 'tiket', 'harga', 'jangkau']",2
proses mudah dan cepat trimakasih traveloka,Positif,"['proses', 'mudah', 'dan', 'cepat', 'trimakasih', 'traveloka']","['proses', 'mudah', 'dan', 'cepat', 'trimakasih', 'traveloka']","['proses', 'mudah', 'dan', 'cepat', 'trimakasih', 'traveloka']","['proses', 'mudah', 'cepat', 'trimakasih', 'traveloka']","['proses', 'mudah', 'cepat', 'trimakasih', 'traveloka']",2
cepat dan mudah serta biaya sdh full,Positif,"['cepat', 'dan', 'mudah', 'serta', 'biaya', 'sdh', 'full']","['cepat', 'dan', 'mudah', 'serta', 'biaya', 'sudah', 'full']","['cepat', 'dan', 'mudah', 'serta', 'biaya', 'sudah', 'full']","['cepat', 'mudah', 'biaya', 'full']","['cepat', 'mudah', 'biaya', 'full']",2
bayar tidak pernah telat tapi mau pakai lagi sudah tidak bisa,Netral,"['bayar', 'tidak', 'pernah', 'telat', 'tapi', 'mau', 'pakai', 'lagi', 'sudah', 'tidak', 'bisa']","['bayar', 'tidak', 'pernah', 'telat', 'tapi', 'mau', 'pakai', 'lagi', 'sudah', 'tidak', 'bisa']","['bayar', 'tidak', 'pernah', 'telat', 'tapi', 'mau', 'pakai', 'lagi', 'sudah', 'tidak', 'bisa']","['bayar', 'telat', 'tapi', 'pakai']","['bayar', 'telat', 'tapi', 'pakai']",1
return gak bisa pesan tiket bus dana udah bayar tapi drivernya kelewat info gak ada tlfon gak ada tpi bus malah kelewat jauh and gak bisa puter balik mana dana dpet minjem haddeh gak recomenlah aplnya gak ada pemberitahuan sama skali ke agennya payah,Negatif,"['return', 'gak', 'bisa', 'pesan', 'tiket', 'bus', 'dana', 'udah', 'bayar', 'tapi', 'drivernya', 'kelewat', 'info', 'gak', 'ada', 'tlfon', 'gak', 'ada', 'tpi', 'bus', 'malah', 'kelewat', 'jauh', 'and', 'gak', 'bisa', 'puter', 'balik', 'mana', 'dana', 'dpet', 'minjem', 'haddeh', 'gak', 'recomenlah', 'aplnya', 'gak', 'ada', 'pemberitahuan', 'sama', 'skali', 'ke', 'agennya', 'payah']","['return', 'tidak', 'bisa', 'pesan', 'tiket', 'bus', 'dana', 'sudah', 'bayar', 'tapi', 'drivernya', 'kelewat', 'info', 'tidak', 'ada', 'tlfon', 'tidak', 'ada', 'tapi', 'bus', 'malah', 'kelewat', 'jauh', 'and', 'tidak', 'bisa', 'puter', 'balik', 'mana', 'dana', 'dpet', 'minjem', 'haddeh', 'tidak', 'recomenlah', 'aplnya', 'tidak', 'ada', 'pemberitahuan', 'sama', 'skali', 'ke', 'agennya', 'payah']","['return', 'tidak', 'bisa', 'pesan', 'tiket', 'bus', 'dana', 'sudah', 'bayar', 'tapi', 'drivernya', 'kelewat', 'info', 'tidak', 'ada', 'tlfon', 'tidak', 'ada', 'tapi', 'bus', 'malah', 'kelewat', 'jauh', 'and', 'tidak', 'bisa', 'puter', 'balik', 'mana', 'dana', 'dpet', 'minjem', 'haddeh', 'tidak', 'recomenlah', 'aplnya', 'tidak', 'ada', 'pemberitahuan', 'sama', 'skali', 'ke', 'agennya', 'payah']","['return', 'pesan', 'tiket', 'bus', 'dana', 'bayar', 'tapi', 'drivernya', 'kelewat', 'info', 'tlfon', 'tapi', 'bus', 'kelewat', 'jauh', 'and', 'puter', 'dana', 'dpet', 'minjem', 'haddeh', 'recomenlah', 'aplnya', 'pemberitahuan', 'skali', 'agennya', 'payah']","['return', 'pesan', 'tiket', 'bus', 'dana', 'bayar', 'tapi', 'drivernya', 'lewat', 'info', 'tlfon', 'tapi', 'bus', 'lewat', 'jauh', 'and', 'puter', 'dana', 'dpet', 'minjem', 'haddeh', 'recomenlah', 'aplnya', 'pemberitahuan', 'skali', 'agen', 'payah']",0
sudah kali tidak bisa di refund selalu dihubungkan kan chat dengan robot yang notobene pertanyaannya sudah disediakan hanya tulisan nya saja untuk dihubungankan dengan cs semakin lama semakin menurun,Negatif,"['sudah', 'kali', 'tidak', 'bisa', 'di', 'refund', 'selalu', 'dihubungkan', 'kan', 'chat', 'dengan', 'robot', 'yang', 'notobene', 'pertanyaannya', 'sudah', 'disediakan', 'hanya', 'tulisan', 'nya', 'saja', 'untuk', 'dihubungankan', 'dengan', 'cs', 'semakin', 'lama', 'semakin', 'menurun']","['sudah', 'kali', 'tidak', 'bisa', 'di', 'refund', 'selalu', 'dihubungkan', 'kan', 'chat', 'dengan', 'robot', 'yang', 'notobene', 'pertanyaannya', 'sudah', 'disediakan', 'hanya', 'tulisan', 'nya', 'saja', 'untuk', 'dihubungankan', 'dengan', 'customer service', 'semakin', 'lama', 'semakin', 'menurun']","['sudah', 'kali', 'tidak', 'bisa', 'di', 'refund', 'selalu', 'dihubungkan', 'kan', 'chat', 'dengan', 'robot', 'yang', 'notobene', 'pertanyaannya', 'sudah', 'disediakan', 'hanya', 'tulisan', 'nya', 'saja', 'untuk', 'dihubungankan', 'dengan', 'customer rvice', 'semakin', 'lama', 'semakin', 'menurun']","['kali', 'refund', 'dihubungkan', 'chat', 'robot', 'notobene', 'pertanyaannya', 'disediakan', 'tulisan', 'dihubungankan', 'customer service', 'lama', 'menurun']","['kali', 'refund', 'hubung', 'chat', 'robot', 'notobene', 'tanya', 'sedia', 'tulis', 'dihubungankan', 'customer service', 'lama', 'turun']",0
saya beli tiket citilink dibatalkan sepihak dengan alasan operasional direschedule gak ada pilihan pesawat apapun ditanggal yang dipilih padahal kalau beli baru ada pilihan pesawat direfund gabisa kembali uang saya aplikasinya pun sampah lemot padahal jaringan lancar buka webnya bisa tapi masuk aplikasih lemot hati hati yang mau beli tiket disini saya kapok,Negatif,"['saya', 'beli', 'tiket', 'citilink', 'dibatalkan', 'sepihak', 'dengan', 'alasan', 'operasional', 'direschedule', 'gak', 'ada', 'pilihan', 'pesawat', 'apapun', 'ditanggal', 'yang', 'dipilih', 'padahal', 'kalau', 'beli', 'baru', 'ada', 'pilihan', 'pesawat', 'direfund', 'gabisa', 'kembali', 'uang', 'saya', 'aplikasinya', 'pun', 'sampah', 'lemot', 'padahal', 'jaringan', 'lancar', 'buka', 'webnya', 'bisa', 'tapi', 'masuk', 'aplikasih', 'lemot', 'hati', 'hati', 'yang', 'mau', 'beli', 'tiket', 'disini', 'saya', 'kapok']","['saya', 'beli', 'tiket', 'citilink', 'dibatalkan', 'sepihak', 'dengan', 'alasan', 'operasional', 'direschedule', 'tidak', 'ada', 'pilihan', 'pesawat', 'apapun', 'ditanggal', 'yang', 'dipilih', 'padahal', 'kalau', 'beli', 'baru', 'ada', 'pilihan', 'pesawat', 'refund', 'tidak bisa', 'kembali', 'uang', 'saya', 'aplikasinya', 'pun', 'sampah', 'lemot', 'padahal', 'jaringan', 'lancar', 'buka', 'webnya', 'bisa', 'tapi', 'masuk', 'aplikasih', 'lemot', 'hati', 'hati', 'yang', 'mau', 'beli', 'tiket', 'disini', 'saya', 'kapok']","['saya', 'beli', 'tiket', 'citilink', 'dibatalkan', 'sepihak', 'dengan', 'alasan', 'operasional', 'direschedule', 'tidak', 'ada', 'pilihan', 'pesawat', 'apapun', 'ditanggal', 'yang', 'dipilih', 'padahal', 'kalau', 'beli', 'baru', 'ada', 'pilihan', 'pesawat', 'refund', 'tidak bisa', 'kembali', 'uang', 'saya', 'aplikasinya', 'pun', 'sampah', 'lemot', 'padahal', 'jaringan', 'lancar', 'buka', 'webnya', 'bisa', 'tapi', 'masuk', 'aplikasih', 'lemot', 'hati', 'hati', 'yang', 'mau', 'beli', 'tiket', 'disini', 'saya', 'kapok']","['beli', 'tiket', 'citilink', 'dibatalkan', 'alasan', 'operasional', 'direschedule', 'pilihan', 'pesawat', 'apapun', 'ditanggal', 'dipilih', 'beli', 'pilihan', 'pesawat', 'refund', 'tidak bisa', 'uang', 'aplikasinya', 'sampah', 'lemot', 'jaringan', 'lancar', 'buka', 'webnya', 'tapi', 'masuk', 'aplikasih', 'lemot', 'hati', 'hati', 'beli', 'tiket', 'kapok']","['beli', 'tiket', 'citilink', 'batal', 'alasan', 'operasional', 'direschedule', 'pilih', 'pesawat', 'apa', 'tanggal', 'pilih', 'beli', 'pilih', 'pesawat', 'refund', 'tidak bisa', 'uang', 'aplikasi', 'sampah', 'lot', 'jaring', 'lancar', 'buka', 'webnya', 'tapi', 'masuk', 'aplikasih', 'lot', 'hati', 'hati', 'beli', 'tiket', 'kapok']",0
sumpahhhh suka bgt sama layanannya aku kan ada kendala di tiket ku yg tidak terdata di menu pemesanan di aplikasi itu dilayani dgn baik sampai aku dapettt tiketnya yaa ternyata salah diaku karena pesen dan bayar tiket sebelum login jadi gak kedata deh,Positif,"['sumpahhhh', 'suka', 'bgt', 'sama', 'layanannya', 'aku', 'kan', 'ada', 'kendala', 'di', 'tiket', 'ku', 'yg', 'tidak', 'terdata', 'di', 'menu', 'pemesanan', 'di', 'aplikasi', 'itu', 'dilayani', 'dgn', 'baik', 'sampai', 'aku', 'dapettt', 'tiketnya', 'yaa', 'ternyata', 'salah', 'diaku', 'karena', 'pesen', 'dan', 'bayar', 'tiket', 'sebelum', 'login', 'jadi', 'gak', 'kedata', 'deh']","['sumpahhhh', 'suka', 'banget', 'sama', 'layanannya', 'aku', 'kan', 'ada', 'kendala', 'di', 'tiket', 'ku', 'yang', 'tidak', 'terdata', 'di', 'menu', 'pemesanan', 'di', 'aplikasi', 'itu', 'dilayani', 'dengan', 'baik', 'sampai', 'aku', 'dapettt', 'tiketnya', 'yaa', 'ternyata', 'salah', 'diaku', 'karena', 'pesan', 'dan', 'bayar', 'tiket', 'sebelum', 'login', 'jadi', 'tidak', 'kedata', 'deh']","['sumpahhhh', 'suka', 'banget', 'sama', 'layanannya', 'aku', 'kan', 'ada', 'kendala', 'di', 'tiket', 'ku', 'yang', 'tidak', 'terdata', 'di', 'menu', 'pemesanan', 'di', 'aplikasi', 'itu', 'dilayani', 'dengan', 'baik', 'sampai', 'aku', 'dapettt', 'tiketnya', 'yaa', 'ternyata', 'salah', 'diaku', 'karena', 'pesan', 'dan', 'bayar', 'tiket', 'sebelum', 'login', 'jadi', 'tidak', 'kedata', 'deh']","['sumpahhhh', 'suka', 'banget', 'layanannya', 'kendala', 'tiket', 'ku', 'terdata', 'menu', 'pemesanan', 'aplikasi', 'dilayani', 'baik', 'dapettt', 'tiketnya', 'salah', 'diaku', 'pesan', 'bayar', 'tiket', 'login', 'kedata']","['sumpahhhh', 'suka', 'banget', 'layan', 'kendala', 'tiket', 'ku', 'data', 'menu', 'mesan', 'aplikasi', 'layan', 'baik', 'dapettt', 'tiket', 'salah', 'dia', 'pesan', 'bayar', 'tiket', 'login', 'data']",2
udh pesen hotel ternyata salah pilih tgl udh minta bantuan sama csnya d reschedule atau kembali dana katanya bisa d proses ternyata sama sskali gak ada respon sama pihak csnya padahal saya udh telp cs sampe kali dan ngeluarin biaya pls rb lebih tapi gaada solusi,Negatif,"['udh', 'pesen', 'hotel', 'ternyata', 'salah', 'pilih', 'tgl', 'udh', 'minta', 'bantuan', 'sama', 'csnya', 'd', 'reschedule', 'atau', 'kembali', 'dana', 'katanya', 'bisa', 'd', 'proses', 'ternyata', 'sama', 'sskali', 'gak', 'ada', 'respon', 'sama', 'pihak', 'csnya', 'padahal', 'saya', 'udh', 'telp', 'cs', 'sampe', 'kali', 'dan', 'ngeluarin', 'biaya', 'pls', 'rb', 'lebih', 'tapi', 'gaada', 'solusi']","['udh', 'pesan', 'hotel', 'ternyata', 'salah', 'pilih', 'tanggal', 'udh', 'minta', 'bantuan', 'sama', 'csnya', 'di', 'reschedule', 'atau', 'kembali', 'dana', 'katanya', 'bisa', 'di', 'proses', 'ternyata', 'sama', 'sskali', 'tidak', 'ada', 'respon', 'sama', 'pihak', 'csnya', 'padahal', 'saya', 'udh', 'telpon', 'customer service', 'sampai', 'kali', 'dan', 'ngeluarin', 'biaya', 'tolong', 'ribu', 'lebih', 'tapi', 'gaada', 'solusi']","['udh', 'pesan', 'hotel', 'ternyata', 'salah', 'pilih', 'tanggal', 'udh', 'minta', 'bantuan', 'sama', 'csnya', 'di', 'reschedule', 'atau', 'kembali', 'dana', 'katanya', 'bisa', 'di', 'proses', 'ternyata', 'sama', 'sskali', 'tidak', 'ada', 'respon', 'sama', 'pihak', 'csnya', 'padahal', 'saya', 'udh', 'telpon', 'customer rvice', 'sampai', 'kali', 'dan', 'ngeluarin', 'biaya', 'tolong', 'ribu', 'lebih', 'tapi', 'gaada', 'solusi']","['udh', 'pesan', 'hotel', 'salah', 'pilih', 'tanggal', 'udh', 'bantuan', 'csnya', 'reschedule', 'dana', 'proses', 'sskali', 'respon', 'csnya', 'udh', 'telpon', 'customer service', 'kali', 'ngeluarin', 'biaya', 'tolong', 'tapi', 'gaada', 'solusi']","['udh', 'pesan', 'hotel', 'salah', 'pilih', 'tanggal', 'udh', 'bantu', 'csnya', 'reschedule', 'dana', 'proses', 'sskali', 'respon', 'csnya', 'udh', 'telpon', 'customer service', 'kali', 'ngeluarin', 'biaya', 'tolong', 'tapi', 'gaada', 'solusi']",0
pernah beberapa kali beli tiket di disini ke batam ke pontianak ke solo ke pangkalpinang ke jakarta benar gampang dan sangatlah mudah sekarang jadi langganan harga bersaing juga dengan aplikasi sebelah,Netral,"['pernah', 'beberapa', 'kali', 'beli', 'tiket', 'di', 'disini', 'ke', 'batam', 'ke', 'pontianak', 'ke', 'solo', 'ke', 'pangkalpinang', 'ke', 'jakarta', 'benar', 'gampang', 'dan', 'sangatlah', 'mudah', 'sekarang', 'jadi', 'langganan', 'harga', 'bersaing', 'juga', 'dengan', 'aplikasi', 'sebelah']","['pernah', 'beberapa', 'kali', 'beli', 'tiket', 'di', 'disini', 'ke', 'batam', 'ke', 'pontianak', 'ke', 'solo', 'ke', 'pangkalpinang', 'ke', 'jakarta', 'benar', 'gampang', 'dan', 'sangatlah', 'mudah', 'sekarang', 'jadi', 'langganan', 'harga', 'bersaing', 'juga', 'dengan', 'aplikasi', 'sebelah']","['pernah', 'beberapa', 'kali', 'beli', 'tiket', 'di', 'disini', 'ke', 'batam', 'ke', 'pontianak', 'ke', 'solo', 'ke', 'pangkalpinang', 'ke', 'jakarta', 'benar', 'gampang', 'dan', 'sangatlah', 'mudah', 'sekarang', 'jadi', 'langganan', 'harga', 'bersaing', 'juga', 'dengan', 'aplikasi', 'sebelah']","['kali', 'beli', 'tiket', 'batam', 'pontianak', 'solo', 'pangkalpinang', 'jakarta', 'gampang', 'mudah', 'langganan', 'harga', 'bersaing', 'aplikasi', 'sebelah']","['kali', 'beli', 'tiket', 'batam', 'pontianak', 'solo', 'pangkalpinang', 'jakarta', 'gampang', 'mudah', 'langgan', 'harga', 'saing', 'aplikasi', 'belah']",1
saya membatalkan penerbangan saya refund gara gara di dilay flight penerbangan saya sampai kali kenapa uang tiket pesawat saya kok belum masuk rekening saya ya,Negatif,"['saya', 'membatalkan', 'penerbangan', 'saya', 'refund', 'gara', 'gara', 'di', 'dilay', 'flight', 'penerbangan', 'saya', 'sampai', 'kali', 'kenapa', 'uang', 'tiket', 'pesawat', 'saya', 'kok', 'belum', 'masuk', 'rekening', 'saya', 'ya']","['saya', 'membatalkan', 'penerbangan', 'saya', 'refund', 'gara', 'gara', 'di', 'dilay', 'flight', 'penerbangan', 'saya', 'sampai', 'kali', 'kenapa', 'uang', 'tiket', 'pesawat', 'saya', 'kok', 'belum', 'masuk', 'rekening', 'saya', 'ya']","['saya', 'membatalkan', 'penerbangan', 'saya', 'refund', 'gara', 'gara', 'di', 'dilay', 'flight', 'penerbangan', 'saya', 'sampai', 'kali', 'kenapa', 'uang', 'tiket', 'pesawat', 'saya', 'kok', 'belum', 'masuk', 'rekening', 'saya', 'ya']","['membatalkan', 'penerbangan', 'refund', 'gara', 'gara', 'dilay', 'flight', 'penerbangan', 'kali', 'uang', 'tiket', 'pesawat', 'masuk', 'rekening']","['batal', 'terbang', 'refund', 'gara', 'gara', 'dilay', 'flight', 'terbang', 'kali', 'uang', 'tiket', 'pesawat', 'masuk', 'rekening']",0
pembayaran lancar sering keblokir level turun trs,Negatif,"['pembayaran', 'lancar', 'sering', 'keblokir', 'level', 'turun', 'trs']","['pembayaran', 'lancar', 'sering', 'keblokir', 'level', 'turun', 'trs']","['pembayaran', 'lancar', 'sering', 'keblokir', 'level', 'turun', 'trs']","['pembayaran', 'lancar', 'keblokir', 'level', 'turun', 'trs']","['bayar', 'lancar', 'blokir', 'level', 'turun', 'trs']",0
traveloka gajelas di keterangan harga rp k pesen buat orang sama bayi total harganya jadi rp jt lebih padahal gaada pake perlindungan apa pas di lanjut ke pembayaran malah jadi rp jt lebih kalian mau melakukan pemerasan ya,Negatif,"['traveloka', 'gajelas', 'di', 'keterangan', 'harga', 'rp', 'k', 'pesen', 'buat', 'orang', 'sama', 'bayi', 'total', 'harganya', 'jadi', 'rp', 'jt', 'lebih', 'padahal', 'gaada', 'pake', 'perlindungan', 'apa', 'pas', 'di', 'lanjut', 'ke', 'pembayaran', 'malah', 'jadi', 'rp', 'jt', 'lebih', 'kalian', 'mau', 'melakukan', 'pemerasan', 'ya']","['traveloka', 'tidak jelas', 'di', 'keterangan', 'harga', 'rp', 'k', 'pesan', 'buat', 'orang', 'sama', 'bayi', 'total', 'harganya', 'jadi', 'rp', 'juta', 'lebih', 'padahal', 'gaada', 'pakai', 'perlindungan', 'apa', 'pas', 'di', 'lanjut', 'ke', 'pembayaran', 'malah', 'jadi', 'rp', 'juta', 'lebih', 'kalian', 'mau', 'melakukan', 'pemerasan', 'ya']","['traveloka', 'tidak jelas', 'di', 'keterangan', 'harga', 'rp', 'k', 'pesan', 'buat', 'orang', 'sama', 'bayi', 'total', 'harganya', 'jadi', 'rp', 'juta', 'lebih', 'padahal', 'gaada', 'pakai', 'perlindungan', 'apa', 'pas', 'di', 'lanjut', 'ke', 'pembayaran', 'malah', 'jadi', 'rp', 'juta', 'lebih', 'kalian', 'mau', 'melakukan', 'pemerasan', 'ya']","['traveloka', 'tidak jelas', 'keterangan', 'harga', 'rp', 'k', 'pesan', 'orang', 'bayi', 'total', 'harganya', 'rp', 'juta', 'gaada', 'pakai', 'perlindungan', 'pas', 'pembayaran', 'rp', 'juta', 'pemerasan']","['traveloka', 'tidak jelas', 'terang', 'harga', 'rp', 'k', 'pesan', 'orang', 'bayi', 'total', 'harga', 'rp', 'juta', 'gaada', 'pakai', 'lindung', 'pas', 'bayar', 'rp', 'juta', 'peras']",0
aplikasi ini semakin jelek mau cari tuket langsung hari sebelum berangkat tidak ada giliran tinggal jam berangkat eh malah mucul tiket langsung aplikasi ini tidak rekomendasi lebih baik pakai jasa travel saja,Negatif,"['aplikasi', 'ini', 'semakin', 'jelek', 'mau', 'cari', 'tuket', 'langsung', 'hari', 'sebelum', 'berangkat', 'tidak', 'ada', 'giliran', 'tinggal', 'jam', 'berangkat', 'eh', 'malah', 'mucul', 'tiket', 'langsung', 'aplikasi', 'ini', 'tidak', 'rekomendasi', 'lebih', 'baik', 'pakai', 'jasa', 'travel', 'saja']","['aplikasi', 'ini', 'semakin', 'jelek', 'mau', 'cari', 'tuket', 'langsung', 'hari', 'sebelum', 'berangkat', 'tidak', 'ada', 'giliran', 'tinggal', 'jam', 'berangkat', 'eh', 'malah', 'mucul', 'tiket', 'langsung', 'aplikasi', 'ini', 'tidak', 'rekomendasi', 'lebih', 'baik', 'pakai', 'jasa', 'travel', 'saja']","['aplikasi', 'ini', 'semakin', 'jelek', 'mau', 'cari', 'tuket', 'langsung', 'hari', 'sebelum', 'berangkat', 'tidak', 'ada', 'giliran', 'tinggal', 'jam', 'berangkat', 'eh', 'malah', 'mucul', 'tiket', 'langsung', 'aplikasi', 'ini', 'tidak', 'rekomendasi', 'lebih', 'baik', 'pakai', 'jasa', 'travel', 'saja']","['aplikasi', 'jelek', 'cari', 'tuket', 'langsung', 'berangkat', 'giliran', 'tinggal', 'jam', 'berangkat', 'eh', 'mucul', 'tiket', 'langsung', 'aplikasi', 'rekomendasi', 'baik', 'pakai', 'jasa', 'travel']","['aplikasi', 'jelek', 'cari', 'tuket', 'langsung', 'berangkat', 'gilir', 'tinggal', 'jam', 'berangkat', 'eh', 'mucul', 'tiket', 'langsung', 'aplikasi', 'rekomendasi', 'baik', 'pakai', 'jasa', 'travel']",0
sering ada flash sale yang bikin harganya murah gila awalnya ga pengen jalan berujung ngambil cuti tahunan wkwk,Positif,"['sering', 'ada', 'flash', 'sale', 'yang', 'bikin', 'harganya', 'murah', 'gila', 'awalnya', 'ga', 'pengen', 'jalan', 'berujung', 'ngambil', 'cuti', 'tahunan', 'wkwk']","['sering', 'ada', 'flash', 'sale', 'yang', 'bikin', 'harganya', 'murah', 'gila', 'awalnya', 'tidak', 'pengen', 'jalan', 'berujung', 'ngambil', 'cuti', 'tahunan', 'wkwk']","['sering', 'ada', 'flash', 'sale', 'yang', 'bikin', 'harganya', 'murah', 'gila', 'awalnya', 'tidak', 'pengen', 'jalan', 'berujung', 'ngambil', 'cuti', 'tahunan', 'wkwk']","['flash', 'sale', 'bikin', 'harganya', 'murah', 'gila', 'pengen', 'jalan', 'berujung', 'ngambil', 'cuti', 'tahunan']","['flash', 'sale', 'bikin', 'harga', 'murah', 'gila', 'ken', 'jalan', 'ujung', 'ngambil', 'cuti', 'tahun']",2
banyak penawaran yang diberikan selain itu server nya jarang mengalami gangguan tidak seperti punya bumn wakanda yg selalu saja gangguan ketika mau pesan tiket,Positif,"['banyak', 'penawaran', 'yang', 'diberikan', 'selain', 'itu', 'server', 'nya', 'jarang', 'mengalami', 'gangguan', 'tidak', 'seperti', 'punya', 'bumn', 'wakanda', 'yg', 'selalu', 'saja', 'gangguan', 'ketika', 'mau', 'pesan', 'tiket']","['banyak', 'penawaran', 'yang', 'diberikan', 'selain', 'itu', 'server', 'nya', 'jarang', 'mengalami', 'gangguan', 'tidak', 'seperti', 'punya', 'bumn', 'wakanda', 'yang', 'selalu', 'saja', 'gangguan', 'ketika', 'mau', 'pesan', 'tiket']","['banyak', 'penawaran', 'yang', 'diberikan', 'selain', 'itu', 'server', 'nya', 'jarang', 'mengalami', 'gangguan', 'tidak', 'seperti', 'punya', 'bumn', 'wakanda', 'yang', 'selalu', 'saja', 'gangguan', 'ketika', 'mau', 'pesan', 'tiket']","['penawaran', 'server', 'jarang', 'mengalami', 'gangguan', 'bumn', 'wakanda', 'gangguan', 'pesan', 'tiket']","['tawar', 'server', 'jarang', 'alami', 'ganggu', 'bumn', 'wakanda', 'ganggu', 'pesan', 'tiket']",2
